full_path,relative_path,style,filename,caption,emotion
data\raw\wikiart\Baroque\artemisia-gentileschi_danae-1612.jpg,Baroque\artemisia-gentileschi_danae-1612.jpg,Baroque,artemisia-gentileschi_danae-1612.jpg,I do not care for nude or nudity in  paintings – I suppose this is a ‘commission portrait’.  Hopefully the artist is the husband/lover.,something else
data\raw\wikiart\Realism\odilon-redon_a-pot-of-geraniums.jpg,Realism\odilon-redon_a-pot-of-geraniums.jpg,Realism,odilon-redon_a-pot-of-geraniums.jpg,The warmness of the orange and the simple beauty of the flower make me feel happy and at peace.,contentment
data\raw\wikiart\Symbolism\nicholas-roerich_himalayas-41.jpg,Symbolism\nicholas-roerich_himalayas-41.jpg,Symbolism,nicholas-roerich_himalayas-41.jpg,"I feel calm watching the scene play out in this picture, I can imagine flying like an eagle here.",contentment
data\raw\wikiart\Northern_Renaissance\lucas-cranach-the-elder_elector-john-the-constant-of-saxony-1526.jpg,Northern_Renaissance\lucas-cranach-the-elder_elector-john-the-constant-of-saxony-1526.jpg,Northern_Renaissance,lucas-cranach-the-elder_elector-john-the-constant-of-saxony-1526.jpg,Not a happy looking fat man. Quite funny and humorous with his puckered expression.,amusement
data\raw\wikiart\Romanticism\john-atkinson-grimshaw_golden-autumn.jpg,Romanticism\john-atkinson-grimshaw_golden-autumn.jpg,Romanticism,john-atkinson-grimshaw_golden-autumn.jpg,Peace... walking down a lovely cobblestone road in the fall with the crisp air and leaves... very tranquil.,something else
data\raw\wikiart\Abstract_Expressionism\henri-matisse_blue-nude-1952.jpg,Abstract_Expressionism\henri-matisse_blue-nude-1952.jpg,Abstract_Expressionism,henri-matisse_blue-nude-1952.jpg,Reminds me of a sexy blue avatar from the movie!,excitement
data\raw\wikiart\Symbolism\arnold-bã¶cklin_attack-by-pirates.jpg,Symbolism\arnold-bã¶cklin_attack-by-pirates.jpg,Symbolism,arnold-bã¶cklin_attack-by-pirates.jpg,This picture shows chaos and also peace.,awe
data\raw\wikiart\Northern_Renaissance\jean-fouquet_martyrdom-of-st-andrew-before-the-proconsul-egeas.jpg,Northern_Renaissance\jean-fouquet_martyrdom-of-st-andrew-before-the-proconsul-egeas.jpg,Northern_Renaissance,jean-fouquet_martyrdom-of-st-andrew-before-the-proconsul-egeas.jpg,THE PAINTING LOOKS LIKE ALL THE SOLDIERS ARE CHASTISING A MAN,contentment
data\raw\wikiart\Realism\george-catlin_ah-yaw-ne-tak-o-r-ron-a-warrior-1831.jpg,Realism\george-catlin_ah-yaw-ne-tak-o-r-ron-a-warrior-1831.jpg,Realism,george-catlin_ah-yaw-ne-tak-o-r-ron-a-warrior-1831.jpg,The look on the warrior's face is confidence beyond confidence. But there's a tinge of sadness too.,something else
data\raw\wikiart\Mannerism_Late_Renaissance\agnolo-bronzino_moses-strikes-water-from-the-wall-rocks.jpg,Mannerism_Late_Renaissance\agnolo-bronzino_moses-strikes-water-from-the-wall-rocks.jpg,Mannerism_Late_Renaissance,agnolo-bronzino_moses-strikes-water-from-the-wall-rocks.jpg,I'm unsure on how to feel about this picture.,something else
data\raw\wikiart\Romanticism\konstantin-makovsky_woman-head.jpg,Romanticism\konstantin-makovsky_woman-head.jpg,Romanticism,konstantin-makovsky_woman-head.jpg,"Although she's very beautiful, it looks like a miniature golden peacock had spread its tail on her head.",amusement
data\raw\wikiart\Expressionism\pierre-alechinsky_pavan-one-thousand-regrets-pavane-mille-regrets-from-the-portfolio-pencil-on-shell-1971.jpg,Expressionism\pierre-alechinsky_pavan-one-thousand-regrets-pavane-mille-regrets-from-the-portfolio-pencil-on-shell-1971.jpg,Expressionism,pierre-alechinsky_pavan-one-thousand-regrets-pavane-mille-regrets-from-the-portfolio-pencil-on-shell-1971.jpg,It looks like someone sleeping with a thousand dreams around them waiting to manifest,amusement
data\raw\wikiart\Post_Impressionism\paul-cezanne_bridge-over-the-pond.jpg,Post_Impressionism\paul-cezanne_bridge-over-the-pond.jpg,Post_Impressionism,paul-cezanne_bridge-over-the-pond.jpg,This feels like a dark and scary bridge through the forest.,fear
data\raw\wikiart\Art_Nouveau_Modern\leon-bakst_portrait-of-miss-paoloff-1916.jpg,Art_Nouveau_Modern\leon-bakst_portrait-of-miss-paoloff-1916.jpg,Art_Nouveau_Modern,leon-bakst_portrait-of-miss-paoloff-1916.jpg,this woman looks very confident you can see it in her posture,contentment
data\raw\wikiart\Impressionism\mary-cassatt_sara-with-her-dog-1901.jpg,Impressionism\mary-cassatt_sara-with-her-dog-1901.jpg,Impressionism,mary-cassatt_sara-with-her-dog-1901.jpg,This young girl is trying to look sophisticated with her feminine bonnet and her dog in her lap.,amusement
data\raw\wikiart\Color_Field_Painting\larry-zox_fowey-light-1974.jpg,Color_Field_Painting\larry-zox_fowey-light-1974.jpg,Color_Field_Painting,larry-zox_fowey-light-1974.jpg,I like the coloring of white and simpleness of how its drawn on. It makes me thing of being content and at peace.,contentment
data\raw\wikiart\Post_Impressionism\alexandre-benois_self-portrait(2).jpg,Post_Impressionism\alexandre-benois_self-portrait(2).jpg,Post_Impressionism,alexandre-benois_self-portrait(2).jpg,"i like the squiggles and uneven strokes of the lines here, they give a lot of detail interest to the piece",awe
data\raw\wikiart\New_Realism\john-french-sloan_three-a-m-1909.jpg,New_Realism\john-french-sloan_three-a-m-1909.jpg,New_Realism,john-french-sloan_three-a-m-1909.jpg,the faces are smiling and they seem friendly and content with one another,contentment
data\raw\wikiart\Post_Impressionism\pyotr-konchalovsky_still-life-convolution-of-ropes-and-other-objects-on-the-couch-1954.jpg,Post_Impressionism\pyotr-konchalovsky_still-life-convolution-of-ropes-and-other-objects-on-the-couch-1954.jpg,Post_Impressionism,pyotr-konchalovsky_still-life-convolution-of-ropes-and-other-objects-on-the-couch-1954.jpg,The bright colors of the apples that draw the eye in to the rolled paper in the center of the image are what give this still life its calming feelings.,contentment
data\raw\wikiart\Impressionism\mary-cassatt_master-robert-kelso-cassatt.jpg,Impressionism\mary-cassatt_master-robert-kelso-cassatt.jpg,Impressionism,mary-cassatt_master-robert-kelso-cassatt.jpg,The boy looks like that of a pilgrim. That collar design is archaic.,something else
data\raw\wikiart\Minimalism\henk-peeters_veronica-lam-1998.jpg,Minimalism\henk-peeters_veronica-lam-1998.jpg,Minimalism,henk-peeters_veronica-lam-1998.jpg,How can this be called Art? laziness,anger
data\raw\wikiart\Minimalism\william-scott_bowl-white-on-grey-1962.jpg,Minimalism\william-scott_bowl-white-on-grey-1962.jpg,Minimalism,william-scott_bowl-white-on-grey-1962.jpg,"I feel unsure when I see this.  I like the texture, but the bowl first appears as a diaper to me.",something else
data\raw\wikiart\Expressionism\amadeo-de-souza-cardoso_windows-of-a-fisherman-1915(1).jpg,Expressionism\amadeo-de-souza-cardoso_windows-of-a-fisherman-1915(1).jpg,Expressionism,amadeo-de-souza-cardoso_windows-of-a-fisherman-1915(1).jpg,"The strange proportions suggest a sense of familiarity with the scene and how certain factors can make the environment feel a particular way (ie weather, light).",contentment
data\raw\wikiart\Impressionism\edgar-degas_young-women-resting-in-a-field.jpg,Impressionism\edgar-degas_young-women-resting-in-a-field.jpg,Impressionism,edgar-degas_young-women-resting-in-a-field.jpg,"A woman appears to be enjoying the affection of a man, making for a romantic sight.",contentment
data\raw\wikiart\Impressionism\giuseppe-de-nittis_poplars.jpg,Impressionism\giuseppe-de-nittis_poplars.jpg,Impressionism,giuseppe-de-nittis_poplars.jpg,these might be the last 3 trees in the world,sadness
data\raw\wikiart\Impressionism\stefan-luchian_white-roses.jpg,Impressionism\stefan-luchian_white-roses.jpg,Impressionism,stefan-luchian_white-roses.jpg,"I am happy because I am looking at some pretty, bright flowers.",contentment
data\raw\wikiart\Northern_Renaissance\hans-memling_triptych-of-jan-crabbe-1470.jpg,Northern_Renaissance\hans-memling_triptych-of-jan-crabbe-1470.jpg,Northern_Renaissance,hans-memling_triptych-of-jan-crabbe-1470.jpg,The clothes of the priests and praying observers are from a much later period in history.,sadness
data\raw\wikiart\Impressionism\willard-metcalf_landscape-1.jpg,Impressionism\willard-metcalf_landscape-1.jpg,Impressionism,willard-metcalf_landscape-1.jpg,the leaves look more like flocks of bees,something else
data\raw\wikiart\Baroque\gian-lorenzo-bernini_torso-of-neptune(1).jpg,Baroque\gian-lorenzo-bernini_torso-of-neptune(1).jpg,Baroque,gian-lorenzo-bernini_torso-of-neptune(1).jpg,this is a good sense for the human physique.,contentment
data\raw\wikiart\Northern_Renaissance\hans-baldung_st-john-at-patmos-1515.jpg,Northern_Renaissance\hans-baldung_st-john-at-patmos-1515.jpg,Northern_Renaissance,hans-baldung_st-john-at-patmos-1515.jpg,The gold and yellow halo's around each of these ladies head blend well and gives a feeling of peacefulness!,awe
data\raw\wikiart\Art_Nouveau_Modern\theodor-severin-kittelsen_et-overfall(2).jpg,Art_Nouveau_Modern\theodor-severin-kittelsen_et-overfall(2).jpg,Art_Nouveau_Modern,theodor-severin-kittelsen_et-overfall(2).jpg,"This is a silly little multimedia work. The two drawn bugs seem like they're being attacked by the real bee, and it looks like the male figure is trying to fight him off. The whole concept is just amusing to me.",amusement
data\raw\wikiart\Rococo\jean-honore-fragonard_the-zenith-1778.jpg,Rococo\jean-honore-fragonard_the-zenith-1778.jpg,Rococo,jean-honore-fragonard_the-zenith-1778.jpg,"Although this woman may be deceased, the angels are watching over her",awe
data\raw\wikiart\High_Renaissance\leonardo-da-vinci_studies-of-crabs.jpg,High_Renaissance\leonardo-da-vinci_studies-of-crabs.jpg,High_Renaissance,leonardo-da-vinci_studies-of-crabs.jpg,The crab figures look comical to me.,amusement
data\raw\wikiart\Color_Field_Painting\frank-stella_honduras-lottery-co-1972.jpg,Color_Field_Painting\frank-stella_honduras-lottery-co-1972.jpg,Color_Field_Painting,frank-stella_honduras-lottery-co-1972.jpg,The pattern is hypnotizing and awe inspiring.,awe
data\raw\wikiart\Realism\william-adolphe-bouguereau_compassion-1897.jpg,Realism\william-adolphe-bouguereau_compassion-1897.jpg,Realism,william-adolphe-bouguereau_compassion-1897.jpg,Sad powerful painting of Jesus on the cross.,sadness
data\raw\wikiart\Naive_Art_Primitivism\kazimir-malevich_we-went-from-the-kovno-1914.jpg,Naive_Art_Primitivism\kazimir-malevich_we-went-from-the-kovno-1914.jpg,Naive_Art_Primitivism,kazimir-malevich_we-went-from-the-kovno-1914.jpg,"This picture makes me feel fear, the soldier is advancing but the cannons are shooting over his head.",fear
data\raw\wikiart\Realism\theodore-rousseau_valley-in-the-auvergne-mountains-1830.jpg,Realism\theodore-rousseau_valley-in-the-auvergne-mountains-1830.jpg,Realism,theodore-rousseau_valley-in-the-auvergne-mountains-1830.jpg,"I like the contrast between the landscape and the blue sky, but not much detail otherwise.",contentment
data\raw\wikiart\Romanticism\john-everett-millais_the-return-of-the-dove-to-the-ark.jpg,Romanticism\john-everett-millais_the-return-of-the-dove-to-the-ark.jpg,Romanticism,john-everett-millais_the-return-of-the-dove-to-the-ark.jpg,I think the bird symbolizes hope due to it's position and the surroundings,awe
data\raw\wikiart\Art_Nouveau_Modern\boris-kustodiev_after-the-storm-1921.jpg,Art_Nouveau_Modern\boris-kustodiev_after-the-storm-1921.jpg,Art_Nouveau_Modern,boris-kustodiev_after-the-storm-1921.jpg,"Aha, the chase is on to find the pot of gold.",excitement
data\raw\wikiart\Romanticism\camille-corot_dance-of-the-nymphs-1850.jpg,Romanticism\camille-corot_dance-of-the-nymphs-1850.jpg,Romanticism,camille-corot_dance-of-the-nymphs-1850.jpg,I feel content because of the happy dancers and lush forest.,contentment
data\raw\wikiart\Early_Renaissance\domenico-ghirlandaio_death-and-assumption-of-the-virgin-1490.jpg,Early_Renaissance\domenico-ghirlandaio_death-and-assumption-of-the-virgin-1490.jpg,Early_Renaissance,domenico-ghirlandaio_death-and-assumption-of-the-virgin-1490.jpg,Looks like it's intended to cause religious awe because it looks biblical and that the figures are looking at hovering figures. But I'm not religious and I really don't feel anything,something else
data\raw\wikiart\Minimalism\denise-green_amy-2006.jpg,Minimalism\denise-green_amy-2006.jpg,Minimalism,denise-green_amy-2006.jpg,This yellow page is revolting and the rose seems incomplete.,disgust
data\raw\wikiart\Mannerism_Late_Renaissance\giuseppe-arcimboldo_the-lawyer-1566(1).jpg,Mannerism_Late_Renaissance\giuseppe-arcimboldo_the-lawyer-1566(1).jpg,Mannerism_Late_Renaissance,giuseppe-arcimboldo_the-lawyer-1566(1).jpg,Artificial construct of a human not apparent at first glance.,amusement
data\raw\wikiart\Realism\georgios-jakobides_old-age.jpg,Realism\georgios-jakobides_old-age.jpg,Realism,georgios-jakobides_old-age.jpg,The way this man's body is contorted and his face kind of freak me out.,fear
data\raw\wikiart\Romanticism\maxim-vorobiev_elagin-island-at-night-1820.jpg,Romanticism\maxim-vorobiev_elagin-island-at-night-1820.jpg,Romanticism,maxim-vorobiev_elagin-island-at-night-1820.jpg,the big white clouds look like they have moved for the moon to shine through.,awe
data\raw\wikiart\Impressionism\john-henry-twachtman_upland-pastures.jpg,Impressionism\john-henry-twachtman_upland-pastures.jpg,Impressionism,john-henry-twachtman_upland-pastures.jpg,The grass seems to cover the entire scene like a soft blanket.,contentment
data\raw\wikiart\Contemporary_Realism\eric-fischl_krefeld-project-bedroom-scene-1.jpg,Contemporary_Realism\eric-fischl_krefeld-project-bedroom-scene-1.jpg,Contemporary_Realism,eric-fischl_krefeld-project-bedroom-scene-1.jpg,"even though the man is next to her, the woman looks lonely and unhappy",sadness
data\raw\wikiart\Expressionism\georges-braque_glass-pitcher-and-lemons-1942.jpg,Expressionism\georges-braque_glass-pitcher-and-lemons-1942.jpg,Expressionism,georges-braque_glass-pitcher-and-lemons-1942.jpg,I dont like the colors and the eggs look like they are running off the table.,disgust
data\raw\wikiart\Early_Renaissance\benozzo-gozzoli_the-expulsion-of-the-devils-from-arezzo.jpg,Early_Renaissance\benozzo-gozzoli_the-expulsion-of-the-devils-from-arezzo.jpg,Early_Renaissance,benozzo-gozzoli_the-expulsion-of-the-devils-from-arezzo.jpg,Holy people can keep evil at bay.,awe
data\raw\wikiart\Baroque\pieter-de-hooch_a-musical-party-1677.jpg,Baroque\pieter-de-hooch_a-musical-party-1677.jpg,Baroque,pieter-de-hooch_a-musical-party-1677.jpg,The scene outside the door where a boy is standing is stunning,awe
data\raw\wikiart\Symbolism\nicholas-roerich_tervus.jpg,Symbolism\nicholas-roerich_tervus.jpg,Symbolism,nicholas-roerich_tervus.jpg,it sort of looks like a transformer faceplanted  in the side of the mountain.,amusement
data\raw\wikiart\Realism\nikolaos-gyzis_peek-a-boo-1882(1).jpg,Realism\nikolaos-gyzis_peek-a-boo-1882(1).jpg,Realism,nikolaos-gyzis_peek-a-boo-1882(1).jpg,"THE PASSING OF TORCH BETWEEN GENERATIONS GRANDMA,MOM,AND CHILD.",awe
data\raw\wikiart\Romanticism\domingos-sequeira_mulher-com-turbante.jpg,Romanticism\domingos-sequeira_mulher-com-turbante.jpg,Romanticism,domingos-sequeira_mulher-com-turbante.jpg,I feel content because the look on the woman's face seems so calm and relaxed. She seems at peace and tranquil.,contentment
data\raw\wikiart\Minimalism\david-batchelor_untitled-drawing-2006.jpg,Minimalism\david-batchelor_untitled-drawing-2006.jpg,Minimalism,david-batchelor_untitled-drawing-2006.jpg,"The wide range of colors, especially the brighter ones, are exciting.",excitement
data\raw\wikiart\Realism\giovanni-boldini_portrait-of-guiseppe-verdi-1813-1901.jpg,Realism\giovanni-boldini_portrait-of-guiseppe-verdi-1813-1901.jpg,Realism,giovanni-boldini_portrait-of-guiseppe-verdi-1813-1901.jpg,"The eyes look real, the detail and expression in the face is impressive.",awe
data\raw\wikiart\Realism\aleksey-savrasov_forest-road-in-sokolniki.jpg,Realism\aleksey-savrasov_forest-road-in-sokolniki.jpg,Realism,aleksey-savrasov_forest-road-in-sokolniki.jpg,The size of the tree and scene is pretty grand.,awe
data\raw\wikiart\Romanticism\gustave-dore_enthusiasm-of-crusaders-at-the-first-view-of-jerusalem.jpg,Romanticism\gustave-dore_enthusiasm-of-crusaders-at-the-first-view-of-jerusalem.jpg,Romanticism,gustave-dore_enthusiasm-of-crusaders-at-the-first-view-of-jerusalem.jpg,The dark figures look like they are about to go into battle.,fear
data\raw\wikiart\Realism\henri-fantin-latour_marie-yolande-de-fitz-james-1867.jpg,Realism\henri-fantin-latour_marie-yolande-de-fitz-james-1867.jpg,Realism,henri-fantin-latour_marie-yolande-de-fitz-james-1867.jpg,"Eyes are full of depth and mystery, and she has great eyebrows. Her dress is pretty.",contentment
