full_path,relative_path,style,filename,caption,emotion
data\raw\wikiart\Abstract_Expressionism\sam-francis_untitled-yellow-1961.jpg,Abstract_Expressionism\sam-francis_untitled-yellow-1961.jpg,Abstract_Expressionism,sam-francis_untitled-yellow-1961.jpg,The splashes of orange and yellow paint seem lazily done.,something else
data\raw\wikiart\Realism\efim-volkov_marsh-in-autumn.jpg,Realism\efim-volkov_marsh-in-autumn.jpg,Realism,efim-volkov_marsh-in-autumn.jpg,The color of the river and then the plants and algae are all very natural and peaceful,contentment
data\raw\wikiart\Realism\martiros-saryan_wild-poppies-1945.jpg,Realism\martiros-saryan_wild-poppies-1945.jpg,Realism,martiros-saryan_wild-poppies-1945.jpg,These flowers are scary. They look like angry little red and black eyeballs.,fear
data\raw\wikiart\Cubism\franz-marc_deer-in-the-forest-1913.jpg,Cubism\franz-marc_deer-in-the-forest-1913.jpg,Cubism,franz-marc_deer-in-the-forest-1913.jpg,It looks like a forest is on fire.,fear
data\raw\wikiart\Realism\vasily-polenov_klyazma-river-zhukovka-1888.jpg,Realism\vasily-polenov_klyazma-river-zhukovka-1888.jpg,Realism,vasily-polenov_klyazma-river-zhukovka-1888.jpg,The stump of a tree makes me wonder how big the tree used to be.  I like the sun's reflection on the water.,contentment
data\raw\wikiart\Realism\boris-kustodiev_nude-1920.jpg,Realism\boris-kustodiev_nude-1920.jpg,Realism,boris-kustodiev_nude-1920.jpg,"I do not care for paintings displaying nude people - a dyed blonde, artist made sure viewers know that - he could get everything right but her feet.",something else
data\raw\wikiart\Post_Impressionism\paul-cezanne_the-roofs.jpg,Post_Impressionism\paul-cezanne_the-roofs.jpg,Post_Impressionism,paul-cezanne_the-roofs.jpg,The beautiful buildings are depicted in the nice sunny day.,awe
data\raw\wikiart\Post_Impressionism\gustave-loiseau_landscape-near-auxerre-1908.jpg,Post_Impressionism\gustave-loiseau_landscape-near-auxerre-1908.jpg,Post_Impressionism,gustave-loiseau_landscape-near-auxerre-1908.jpg,The blue skies with the green grass and yellow feels content and like a good day!,contentment
data\raw\wikiart\Ukiyo_e\katsushika-hokusai_not_detected_223505(2).jpg,Ukiyo_e\katsushika-hokusai_not_detected_223505(2).jpg,Ukiyo_e,katsushika-hokusai_not_detected_223505(2).jpg,There is a desolate and exciting use of contrast.,fear
data\raw\wikiart\Abstract_Expressionism\sam-francis_deux-magots-1960.jpg,Abstract_Expressionism\sam-francis_deux-magots-1960.jpg,Abstract_Expressionism,sam-francis_deux-magots-1960.jpg,"I like the lighter and darker blues mixed in, the bland background could have a bit more done to it",awe
data\raw\wikiart\Color_Field_Painting\sam-francis_from-tokyo-3-1970.jpg,Color_Field_Painting\sam-francis_from-tokyo-3-1970.jpg,Color_Field_Painting,sam-francis_from-tokyo-3-1970.jpg,The arrangement of objects and colors are too chaotic,fear
data\raw\wikiart\Symbolism\victor-hugo_la-tour-des-rats-1847.jpg,Symbolism\victor-hugo_la-tour-des-rats-1847.jpg,Symbolism,victor-hugo_la-tour-des-rats-1847.jpg,"The sky looks very ominous, like a big storm is brewing.",fear
data\raw\wikiart\Expressionism\pierre-alechinsky_les-aiguilles-iii.jpg,Expressionism\pierre-alechinsky_les-aiguilles-iii.jpg,Expressionism,pierre-alechinsky_les-aiguilles-iii.jpg,looks like a postage stamp whose topic has been removed,something else
data\raw\wikiart\Romanticism\edward-burne-jones_the-calling-of-perseus-1898.jpg,Romanticism\edward-burne-jones_the-calling-of-perseus-1898.jpg,Romanticism,edward-burne-jones_the-calling-of-perseus-1898.jpg,The men naked out in the dirt is gross. and everyone not having shoes on in the mud would be very gross and uncomfortable,disgust
data\raw\wikiart\Art_Nouveau_Modern\heorhiy-narbut_organ-1910.jpg,Art_Nouveau_Modern\heorhiy-narbut_organ-1910.jpg,Art_Nouveau_Modern,heorhiy-narbut_organ-1910.jpg,A woman wearing a sunflower dress is playing an instrument in a palace with a checkered floor.,contentment
data\raw\wikiart\Romanticism\anton-melbye_sea-at-night-1865.jpg,Romanticism\anton-melbye_sea-at-night-1865.jpg,Romanticism,anton-melbye_sea-at-night-1865.jpg,Darkness draws near while soldiers contemplate their fate.,fear
data\raw\wikiart\Post_Impressionism\gregoire-boonzaier_bosveldpeule-met-koperpan.jpg,Post_Impressionism\gregoire-boonzaier_bosveldpeule-met-koperpan.jpg,Post_Impressionism,gregoire-boonzaier_bosveldpeule-met-koperpan.jpg,"The randomness of this assortment of items is amusing. Nuts, spikey fruits and some kind of dried pod that all look like they're in some kind of cave. What is going on here?",amusement
data\raw\wikiart\Post_Impressionism\gustave-loiseau_wooded-landscape.jpg,Post_Impressionism\gustave-loiseau_wooded-landscape.jpg,Post_Impressionism,gustave-loiseau_wooded-landscape.jpg,looks very peaceful sceneary with trees and forest,contentment
data\raw\wikiart\Pop_Art\marjorie-strider_girl-with-rose-1963.jpg,Pop_Art\marjorie-strider_girl-with-rose-1963.jpg,Pop_Art,marjorie-strider_girl-with-rose-1963.jpg,the woman is trying to look sexy but she looks like she is trying too hard,amusement
data\raw\wikiart\Art_Nouveau_Modern\henri-de-toulouse-lautrec_ambroise-thomas-assistant-at-a-rehearsal-of-francoise-de-rimini-1896.jpg,Art_Nouveau_Modern\henri-de-toulouse-lautrec_ambroise-thomas-assistant-at-a-rehearsal-of-francoise-de-rimini-1896.jpg,Art_Nouveau_Modern,henri-de-toulouse-lautrec_ambroise-thomas-assistant-at-a-rehearsal-of-francoise-de-rimini-1896.jpg,it looks like drawing rom court its boring,something else
data\raw\wikiart\Pointillism\henri-edmond-cross_the-farm-morning.jpg,Pointillism\henri-edmond-cross_the-farm-morning.jpg,Pointillism,henri-edmond-cross_the-farm-morning.jpg,"The colors of this piece give it a really calming energy, I adore the colors chosen for the tree.",contentment
data\raw\wikiart\Post_Impressionism\vincent-van-gogh_a-woman-picking-up-a-stick-in-front-of-trees-1890(1).jpg,Post_Impressionism\vincent-van-gogh_a-woman-picking-up-a-stick-in-front-of-trees-1890(1).jpg,Post_Impressionism,vincent-van-gogh_a-woman-picking-up-a-stick-in-front-of-trees-1890(1).jpg,the lines above look like aviolent storm is coming,fear
data\raw\wikiart\Abstract_Expressionism\richard-tuttle_20-pearls-9-2003.jpg,Abstract_Expressionism\richard-tuttle_20-pearls-9-2003.jpg,Abstract_Expressionism,richard-tuttle_20-pearls-9-2003.jpg,The purple looks like a pot and maybe the other colors look like steam rising.  It's very confusing and distracting.,anger
data\raw\wikiart\Fauvism\ion-pacea_sunset.jpg,Fauvism\ion-pacea_sunset.jpg,Fauvism,ion-pacea_sunset.jpg,the colors complement each other well and there is a sense of play,excitement
data\raw\wikiart\Abstract_Expressionism\esteban-vicente_vision-1991.jpg,Abstract_Expressionism\esteban-vicente_vision-1991.jpg,Abstract_Expressionism,esteban-vicente_vision-1991.jpg,The green blobs make it look like flatulence against the orange background.,disgust
data\raw\wikiart\Rococo\thomas-gainsborough_self-portrait.jpg,Rococo\thomas-gainsborough_self-portrait.jpg,Rococo,thomas-gainsborough_self-portrait.jpg,This man feels like this is beneath him.,something else
data\raw\wikiart\Abstract_Expressionism\yayoi-kusama_woman-in-the-wind-1977.jpg,Abstract_Expressionism\yayoi-kusama_woman-in-the-wind-1977.jpg,Abstract_Expressionism,yayoi-kusama_woman-in-the-wind-1977.jpg,The color scheme and simplicity is calming.,contentment
data\raw\wikiart\Expressionism\nikolaos-lytras_boy.jpg,Expressionism\nikolaos-lytras_boy.jpg,Expressionism,nikolaos-lytras_boy.jpg,A poor starving child looks down at a floor with sadness.,sadness
data\raw\wikiart\Baroque\aleksey-antropov_portrait-of-elizabeth-of-russia.jpg,Baroque\aleksey-antropov_portrait-of-elizabeth-of-russia.jpg,Baroque,aleksey-antropov_portrait-of-elizabeth-of-russia.jpg,the girls smile is cute. makes me feel happy,contentment
data\raw\wikiart\Post_Impressionism\georges-seurat_the-stone-breakers-1883.jpg,Post_Impressionism\georges-seurat_the-stone-breakers-1883.jpg,Post_Impressionism,georges-seurat_the-stone-breakers-1883.jpg,The subjects of this painting lack identity because their forms lack detail. Their work therefore becomes their identity.,disgust
data\raw\wikiart\Symbolism\mikalojus-ciurlionis_scherzo-sonata-of-the-serpent-1908.jpg,Symbolism\mikalojus-ciurlionis_scherzo-sonata-of-the-serpent-1908.jpg,Symbolism,mikalojus-ciurlionis_scherzo-sonata-of-the-serpent-1908.jpg,The moonlit waterfront is beautiful but the nuclear tower behind is a stark reminder of reality.,disgust
data\raw\wikiart\Abstract_Expressionism\clyfford-still_ph-21-1962.jpg,Abstract_Expressionism\clyfford-still_ph-21-1962.jpg,Abstract_Expressionism,clyfford-still_ph-21-1962.jpg,The colors blend well together and remind me of autumn.,contentment
data\raw\wikiart\High_Renaissance\michelangelo_sistine-chapel-ceiling-the-flood-1512-1.jpg,High_Renaissance\michelangelo_sistine-chapel-ceiling-the-flood-1512-1.jpg,High_Renaissance,michelangelo_sistine-chapel-ceiling-the-flood-1512-1.jpg,This picture makes me feel fear because it seems to depict a war or battle going on where people have to hide and flee.,fear
data\raw\wikiart\Impressionism\childe-hassam_summer-evening.jpg,Impressionism\childe-hassam_summer-evening.jpg,Impressionism,childe-hassam_summer-evening.jpg,"The painting overall seems boring but well done, I like the roses, but the woman oddly looks like she's afraid of the flowers or is pushing them away",contentment
data\raw\wikiart\Symbolism\nicholas-roerich_himalayas-1924.jpg,Symbolism\nicholas-roerich_himalayas-1924.jpg,Symbolism,nicholas-roerich_himalayas-1924.jpg,"The mountains look barren of any vegetation, or any sign of life.",sadness
data\raw\wikiart\Romanticism\gheorghe-tattarescu_ion-gr-di-teanu.jpg,Romanticism\gheorghe-tattarescu_ion-gr-di-teanu.jpg,Romanticism,gheorghe-tattarescu_ion-gr-di-teanu.jpg,an old man dressed in a black suit and very bushy beard,contentment
data\raw\wikiart\Realism\jean-francois-millet_not_detected_189995.jpg,Realism\jean-francois-millet_not_detected_189995.jpg,Realism,jean-francois-millet_not_detected_189995.jpg,It a hot  and humid summer day and the boy is taking care of the baby while Mother is putting on the clothes line some clothes. It's a slow day but one that can treasure for it everyday stuff.,contentment
data\raw\wikiart\Minimalism\denise-green_amy-2006.jpg,Minimalism\denise-green_amy-2006.jpg,Minimalism,denise-green_amy-2006.jpg,This yellow page is revolting and the rose seems incomplete.,disgust
data\raw\wikiart\Naive_Art_Primitivism\martiros-saryan_illustration-to-armenian-folk-tales-1937-9.jpg,Naive_Art_Primitivism\martiros-saryan_illustration-to-armenian-folk-tales-1937-9.jpg,Naive_Art_Primitivism,martiros-saryan_illustration-to-armenian-folk-tales-1937-9.jpg,The perspective of the figures is very thought provoking.,contentment
data\raw\wikiart\Impressionism\pierre-auguste-renoir_reclining-semi-nude-nude-male-half-length-1900.jpg,Impressionism\pierre-auguste-renoir_reclining-semi-nude-nude-male-half-length-1900.jpg,Impressionism,pierre-auguste-renoir_reclining-semi-nude-nude-male-half-length-1900.jpg,the girls light colored skin tone contrasts her cover.,excitement
data\raw\wikiart\Baroque\gerard-terborch_the-suitor-s-visit.jpg,Baroque\gerard-terborch_the-suitor-s-visit.jpg,Baroque,gerard-terborch_the-suitor-s-visit.jpg,Looks like a relaxing gathering in the house. A guest has arrived and takes their hat off. A woman is playing an instrument.,excitement
data\raw\wikiart\Northern_Renaissance\albrecht-durer_design-for-the-fugger-chapel-in-augsburg-simson-with-the-doors-of-gaza.jpg,Northern_Renaissance\albrecht-durer_design-for-the-fugger-chapel-in-augsburg-simson-with-the-doors-of-gaza.jpg,Northern_Renaissance,albrecht-durer_design-for-the-fugger-chapel-in-augsburg-simson-with-the-doors-of-gaza.jpg,"I couldn't tell if the man was carrying building supplies or a surfboard. Either way, I think the man appears peaceful and determined.",contentment
data\raw\wikiart\Rococo\fyodor-rokotov_portrait-of-count-illarion-ivanovich-vorontsov.jpg,Rococo\fyodor-rokotov_portrait-of-count-illarion-ivanovich-vorontsov.jpg,Rococo,fyodor-rokotov_portrait-of-count-illarion-ivanovich-vorontsov.jpg,The expression on this face is calm and pleasant. His eyes are soft and kind. The color palette is muted and soft. It's a calming piece.,contentment
data\raw\wikiart\Expressionism\franz-marc_deer-in-the-forest-ii-1912.jpg,Expressionism\franz-marc_deer-in-the-forest-ii-1912.jpg,Expressionism,franz-marc_deer-in-the-forest-ii-1912.jpg,I love the bright red colors against the blues at the top.,awe
data\raw\wikiart\Baroque\gian-lorenzo-bernini_st-bibiana-1626(1).jpg,Baroque\gian-lorenzo-bernini_st-bibiana-1626(1).jpg,Baroque,gian-lorenzo-bernini_st-bibiana-1626(1).jpg,the figure looks as if there is so much detail in it.,awe
data\raw\wikiart\Post_Impressionism\vincent-van-gogh_still-life-with-basket-and-six-oranges-1888.jpg,Post_Impressionism\vincent-van-gogh_still-life-with-basket-and-six-oranges-1888.jpg,Post_Impressionism,vincent-van-gogh_still-life-with-basket-and-six-oranges-1888.jpg,The fruit in the sunny window feels like summer is coming back even if it's not.,contentment
data\raw\wikiart\Fauvism\milton-avery_female-painter-1945.jpg,Fauvism\milton-avery_female-painter-1945.jpg,Fauvism,milton-avery_female-painter-1945.jpg,"This painting depicts a woman drawing a painting, which is a bit meta",awe
data\raw\wikiart\Color_Field_Painting\morris-louis_zayin-1958.jpg,Color_Field_Painting\morris-louis_zayin-1958.jpg,Color_Field_Painting,morris-louis_zayin-1958.jpg,This looks like a shadow reflecting the back of a dining room chair.,something else
data\raw\wikiart\Impressionism\berthe-morisot_the-port-of-nice-1882.jpg,Impressionism\berthe-morisot_the-port-of-nice-1882.jpg,Impressionism,berthe-morisot_the-port-of-nice-1882.jpg,The varying thickness of the paint and the mix of whites and blues make the water seem real.,awe
data\raw\wikiart\Impressionism\edgar-degas_young-women-resting-in-a-field.jpg,Impressionism\edgar-degas_young-women-resting-in-a-field.jpg,Impressionism,edgar-degas_young-women-resting-in-a-field.jpg,"A woman appears to be enjoying the affection of a man, making for a romantic sight.",contentment
data\raw\wikiart\Baroque\juan-de-valdes-leal_coronation-of-san-jos.jpg,Baroque\juan-de-valdes-leal_coronation-of-san-jos.jpg,Baroque,juan-de-valdes-leal_coronation-of-san-jos.jpg,"Despite bearing the burden of the cross, Jesus places a heavenly crown on another man's head, which represents his sacrifice.",awe
data\raw\wikiart\Art_Nouveau_Modern\raphael-kirchner_small-greek-heads.jpg,Art_Nouveau_Modern\raphael-kirchner_small-greek-heads.jpg,Art_Nouveau_Modern,raphael-kirchner_small-greek-heads.jpg,"This one really generates a blank sensation, like a coca-cola sign hanging in a bar. Blah.",something else
data\raw\wikiart\Symbolism\odilon-redon_underwater-vision-1.jpg,Symbolism\odilon-redon_underwater-vision-1.jpg,Symbolism,odilon-redon_underwater-vision-1.jpg,This is an unpleasant feeling with the black right in the middle of the painting.,fear
data\raw\wikiart\Symbolism\nicholas-roerich_repentance-1917.jpg,Symbolism\nicholas-roerich_repentance-1917.jpg,Symbolism,nicholas-roerich_repentance-1917.jpg,a church on a hill covered in snow is so pretty,awe
data\raw\wikiart\Impressionism\mary-cassatt_child-with-bangs-in-a-blue-dress.jpg,Impressionism\mary-cassatt_child-with-bangs-in-a-blue-dress.jpg,Impressionism,mary-cassatt_child-with-bangs-in-a-blue-dress.jpg,She's healthy and good looking I also really like the soft colors. she's very tranquil,contentment
data\raw\wikiart\High_Renaissance\raphael_the-separation-of-land-and-water-1519.jpg,High_Renaissance\raphael_the-separation-of-land-and-water-1519.jpg,High_Renaissance,raphael_the-separation-of-land-and-water-1519.jpg,It looks like God is getting ready to spin the earth,awe
data\raw\wikiart\Early_Renaissance\leonardo-da-vinci_study-of-the-madonna-and-child-with-a-cat.jpg,Early_Renaissance\leonardo-da-vinci_study-of-the-madonna-and-child-with-a-cat.jpg,Early_Renaissance,leonardo-da-vinci_study-of-the-madonna-and-child-with-a-cat.jpg,This seems like a playful and happy time with a loved family pet.,contentment
